PlayerName,CourseName,LayoutName,Päivämäärä,Kaikki,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-03 1435,54,-1.0,4,3,3,2,4,3,2,3,4,2.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,
Kaskinen,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-03 1435,55,0.0,2,3,3,3,3,3,3,3,3,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-03 1435,63,8.0,3,3,3,3,3,4,3,5,3,3.0,4.0,6.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,
Par,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0845,28,,4,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0845,48,20.0,5,3,5,5,3,3,5,11,8,,,,,,,,,,,,,,,
Timi,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0845,49,21.0,9,4,4,6,3,3,4,9,7,,,,,,,,,,,,,,,
Par,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0747,28,,4,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0747,47,19.0,4,3,3,3,6,4,4,14,6,,,,,,,,,,,,,,,
Timi,Talin Frisbeegolfpuisto,Tali Talvileiska / Winter Layout,2023-04-02 0747,42,14.0,5,3,5,5,3,5,4,7,5,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-31 1434,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-31 1434,57,2.0,3,5,3,3,4,2,4,3,3,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-31 1434,58,3.0,3,4,4,3,3,3,4,3,3,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-31 1434,51,-4.0,3,3,3,2,2,2,3,4,4,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-31 1434,53,-2.0,3,3,2,3,2,3,3,3,3,2.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0,,,,,,
Par,Puolarmaari,Standard,2023-03-30 0708,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-30 0708,58,-2.0,3,3,4,4,3,3,3,2,2,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,,,
Par,Puolarmaari,Standard,2023-03-29 0621,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Sami,Puolarmaari,Standard,2023-03-29 0621,75,15.0,4,3,3,4,4,4,3,5,3,3.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,
Esko ,Puolarmaari,Standard,2023-03-29 0621,67,7.0,3,4,4,4,3,4,4,3,2,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,,,,
Par,Puolarmaari,Standard,2023-03-28 1400,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-28 1400,63,3.0,2,2,3,3,3,4,3,4,3,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,,,
Mako,Puolarmaari,Standard,2023-03-28 1400,61,1.0,3,3,3,3,4,3,3,3,3,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,
Par,UUSI: Ace Park Backby,UUSI 2022: Ace Park Backby Pro,2023-03-25 1417,62,,3,3,3,3,4,5,4,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,
Mako,UUSI: Ace Park Backby,UUSI 2022: Ace Park Backby Pro,2023-03-25 1417,74,12.0,3,4,4,3,6,7,5,4,3,3.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,5.0,,,,,,
Tume,UUSI: Ace Park Backby,UUSI 2022: Ace Park Backby Pro,2023-03-25 1417,81,19.0,3,5,4,4,4,7,7,5,4,3.0,4.0,4.0,4.0,6.0,5.0,3.0,4.0,5.0,,,,,,
Timi,UUSI: Ace Park Backby,UUSI 2022: Ace Park Backby Pro,2023-03-25 1417,75,13.0,3,4,4,3,5,6,5,5,5,2.0,3.0,6.0,3.0,3.0,2.0,4.0,5.0,7.0,,,,,,
Esko ,UUSI: Ace Park Backby,UUSI 2022: Ace Park Backby Pro,2023-03-25 1417,74,12.0,3,3,3,5,7,5,6,4,4,5.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,,,,,,
Par,Puolarmaari,Standard,2023-03-23 0719,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-23 0719,58,-2.0,3,3,3,3,4,3,3,4,3,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,,,,
Sami,Puolarmaari,Standard,2023-03-23 0719,84,24.0,4,4,3,3,4,3,5,5,4,4.0,5.0,4.0,3.0,4.0,6.0,4.0,7.0,3.0,4.0,5.0,,,,
Par,Veikkolan frisbeegolfrata,Main,2023-03-21 0729,57,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,,,,,,
Esko ,Veikkolan frisbeegolfrata,Main,2023-03-21 0729,72,15.0,3,3,3,4,4,6,4,4,2,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,,,,,,
Sami,Veikkolan frisbeegolfrata,Main,2023-03-21 0729,87,30.0,4,5,4,4,5,5,4,6,4,6.0,5.0,6.0,4.0,4.0,3.0,8.0,5.0,5.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-19 1213,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-19 1213,60,5.0,3,3,3,3,3,4,3,4,3,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-19 1213,53,-2.0,3,4,3,3,2,2,3,3,3,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-19 1213,55,0.0,3,4,3,3,5,3,3,3,3,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-19 1213,59,4.0,4,5,3,3,3,2,2,4,4,5.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,,,,,,
Par,Ford Amateur DiscGolfPark (A1),Main,2023-03-18 1122,56,,3,3,3,3,3,4,3,3,3,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Ford Amateur DiscGolfPark (A1),Main,2023-03-18 1122,63,7.0,3,5,4,3,2,6,4,4,3,3.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,,,,,,
Timi,Ford Amateur DiscGolfPark (A1),Main,2023-03-18 1122,64,8.0,3,4,3,3,3,6,3,3,5,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1518,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1518,53,-2.0,3,3,3,4,2,2,3,4,3,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1518,57,2.0,3,4,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1518,57,2.0,4,3,3,2,2,3,3,4,3,3.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1518,56,1.0,2,3,2,4,3,3,3,2,3,3.0,2.0,6.0,3.0,5.0,3.0,2.0,3.0,4.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1331,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1331,57,2.0,3,3,3,2,3,3,3,3,3,3.0,3.0,6.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-03-17 1331,67,12.0,4,4,4,4,3,3,3,4,4,3.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,6.0,,,,,,
Par,Puolarmaari,Standard,2023-03-12 0814,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-12 0814,69,9.0,3,4,3,2,5,3,3,5,4,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,,,,
Mako,Puolarmaari,Standard,2023-03-12 0814,57,-3.0,2,3,3,3,3,2,4,2,3,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,,,,
Par,Kirkkonummen Rata,Vols 18 (2020),2023-03-10 1519,59,,3,4,3,3,4,3,3,3,3,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,,,,,,
Esko ,Kirkkonummen Rata,Vols 18 (2020),2023-03-10 1519,74,15.0,4,4,4,5,6,4,2,5,3,3.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,,,,,,
Timi,Kirkkonummen Rata,Vols 18 (2020),2023-03-10 1519,82,23.0,2,5,5,5,6,4,4,5,3,4.0,10.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,,,,,,
Mako,Kirkkonummen Rata,Vols 18 (2020),2023-03-10 1519,72,13.0,2,4,4,4,6,4,3,3,4,3.0,6.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,,,,,,
Par,Puolarmaari,Standard,2023-03-07 0731,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-07 0731,63,3.0,3,2,3,3,3,3,4,4,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,
Sami,Puolarmaari,Standard,2023-03-07 0731,77,17.0,4,4,3,4,4,4,5,4,4,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,,,
Par,Puolarmaari,Standard,2023-03-05 0910,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-03-05 0910,66,6.0,3,4,3,3,3,3,4,3,4,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,,,,
Sami,Puolarmaari,Standard,2023-03-05 0910,80,20.0,5,3,4,4,5,5,5,4,3,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,,,,
Par,Puolarmaari,Standard,2023-02-28 0711,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-02-28 0711,69,9.0,2,2,4,3,4,3,3,3,4,3.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,,,
Sami,Puolarmaari,Standard,2023-02-28 0711,79,19.0,3,4,4,4,6,3,3,4,3,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-22 1212,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-22 1212,53,-2.0,2,3,3,3,4,3,3,3,3,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-22 1212,68,13.0,3,4,4,4,4,3,4,4,3,3.0,3.0,8.0,3.0,3.0,4.0,3.0,4.0,4.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,55,0.0,3,3,3,2,2,3,4,2,3,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,61,6.0,3,3,4,3,3,3,3,3,4,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,61,6.0,4,3,4,3,3,3,3,4,3,4.0,3.0,7.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,58,3.0,3,4,4,3,2,3,3,4,3,4.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,,,,,,
Jarkko,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-02-12 1206,54,-1.0,2,4,3,3,3,3,3,4,3,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,,,,,,
Par,Varistonniitty,Main,2023-02-10 1023,60,,3,3,3,4,4,3,3,3,3,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,
Esko ,Varistonniitty,Main,2023-02-10 1023,84,24.0,4,3,5,6,4,3,4,5,3,8.0,4.0,4.0,5.0,6.0,7.0,7.0,2.0,4.0,,,,,,
Sami,Varistonniitty,Main,2023-02-10 1023,98,38.0,5,6,5,6,5,4,4,7,3,7.0,7.0,5.0,6.0,5.0,4.0,7.0,5.0,7.0,,,,,,
Tume,Varistonniitty,Main,2023-02-10 1023,87,27.0,6,4,6,5,4,4,4,5,3,6.0,5.0,6.0,5.0,4.0,4.0,7.0,4.0,5.0,,,,,,
Par,Puolarmaari,Standard,2023-02-07 0727,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-02-07 0727,66,6.0,3,4,3,3,4,4,3,3,4,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,,,
Sami,Puolarmaari,Standard,2023-02-07 0727,79,19.0,4,3,3,4,5,3,3,3,3,4.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,3.0,7.0,4.0,,,,
